,id,Comment_1,Comment_2,Comment_3,Comment_4,Comment_5,Comment_6,Comment_7,Commnet_8
542,00149583,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Improvement noted--'],[''],['Incomplete work. A missing project- El folleto turístico.'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Excessive lateness--'],['Conscientious about classroom responsibilities--'],[]
543,00157159,[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']",['Parent conference requested--'],['Poor test scores--']
544,00115653,[''],[''],[''],[''],[''],[''],[],[]
545,00116260,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Unprepared for class--'],['Conscientious about classroom responsibilities--']
546,00153247,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",['Conscientious about classroom responsibilities--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
547,00115941,[''],[''],['Poor class attendance--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor class attendance--'],[''],['Poor class attendance--'],['']
548,00115794,[''],[''],[''],[''],[''],[''],[''],['']
549,00127491,['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Unprepared for class--'],['Inattentiveness in class--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],['']
550,00118219,['Incomplete work--'],['Poor test scores--'],['Inattentiveness in class--'],['disruptive at times in class'],['Unprepared for class--'],[''],['Improvement noted--'],['']
551,00116671,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Improvement noted--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Unprepared for class--']
552,00117451,"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
553,00117434,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Parent conference requested--'],['Inattentiveness in class--'],[''],['Incomplete homework--'],['Parent conference requested--'],['Poor class attendance--']
554,00158411,['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']","['Demonstrates above average ability, motivation and attitude in this class--']",[]
555,00149235,['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
556,00115135,['Needs tutoring as discussed.'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Poor class attendance--']
557,00122964,['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
558,00137975,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
559,00116738,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Incomplete homework--'],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
560,00141933,[''],['Conscientious about classroom responsibilities--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],[]
561,00125359,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']","['Demonstrates above average ability, motivation and attitude in this class--']",['']
562,00143813,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']","['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Demonstrates outstanding effort--'],"['Demonstrates above average ability, motivation and attitude in this class--']",['Conscientious about classroom responsibilities--']
563,00115662,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Parent conference requested--'],[''],['Conscientious about classroom responsibilities--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--']
564,00150715,[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],[]
565,00143157,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Inattentiveness in class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
566,00148261,['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--']
567,00117652,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Improvement noted--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--']
568,00115734,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],['Incomplete homework--'],['Improvement noted--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],['Poor test scores--']
569,00121602,['Madeline needs extra help both in content and time management. Tutoring is offered after school and my door is always opened to help. Please reach out to me if you have specific questions about Madeline to jmoreno@ucboe.us.-- Madeline necesita ayuda adicional tanto en el contenido como en la gestión del tiempo. Se ofrece tutoría después de la escuela y mi puerta siempre está abierta para ayudar. Comuníquese conmigo si tiene preguntas específicas sobre Madeline a jmoreno@ucboe.us.'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
570,00154859,[''],[''],[''],[''],[''],[''],[''],[]
571,00127100,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
572,00117852,[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
573,00123048,[''],"['Demonstrates above average ability, motivation and attitude in this class--']",[''],[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--']
574,00117820,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
575,00118510,"['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Needs to participate more in class'],['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
576,00119259,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']",['Austin is a joy to have in class. He always is attentive and gets his work done on time.'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
577,00117853,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Demonstrates outstanding effort--'],['Conscientious about classroom responsibilities--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
578,00159102,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Parent conference requested--'],[''],['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']"
579,00122873,['Hilda needs extra help both in content and time management. Tutoring is offered after school and my door is always opened to help. Please reach out to me if you have specific questions about Hilda to jmoreno@ucboe.us.-- Hilda necesita ayuda adicional tanto en el contenido como en la gestión del tiempo. Se ofrece tutoría después de la escuela y mi puerta siempre está abierta para ayudar. Comuníquese conmigo si tiene preguntas específicas sobre Hilda a jmoreno@ucboe.us.'],[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Unprepared for class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
580,00118082,['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--'],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
581,00129552,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
582,00117777,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],['']
583,00117832,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[''],['Conscientious about classroom responsibilities--'],['']
584,00155963,['Conscientious about classroom responsibilities--'],['Improvement noted--'],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Demonstrates outstanding effort--'],['Conscientious about classroom responsibilities--'],[]
585,00117656,['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Not working up to his ability'],['']
586,00149858,[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],['Conscientious about classroom responsibilities--'],['Demonstrates outstanding effort--'],[''],['Parent conference requested--'],['Inattentiveness in class--']
587,00118291,['Poor class attendance--'],['Improvement noted--'],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Inattentiveness in class--'],[''],['Parent conference requested--']
588,00159679,[''],['Improvement noted--'],[''],[''],['Incomplete work--IXL'],['Unprepared for class--'],['Conscientious about classroom responsibilities--'],[]
589,00116721,[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
590,00133157,['Could do better.'],[''],['Parent conference requested--'],['Inattentiveness in class--'],[''],['Demonstrates outstanding effort--'],['Inattentiveness in class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
591,00117377,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--'],[''],[''],['Poor test scores--'],['Unprepared for class--'],['Incomplete work--'],['Poor class attendance--']
592,00156420,['Unprepared for class--'],['Incomplete work--'],['Parent conference requested--'],[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],['']
593,00156419,['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Parent conference requested--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","[""Next semester, keep doing those test until YOU pass.  Ask for help if you don't understand.""]",['']
594,00115600,['Poor test scores--'],['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Unprepared for class--'],['Incomplete homework--'],[''],['Incomplete work--'],['']
595,00119364,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
596,00150635,['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],[]
597,00125059,['Poor test scores--'],['rushes through assignments'],['Incomplete work--'],['Parent conference requested--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Inattentiveness in class--'],['']
598,00116568,['Unprepared for class--'],['Inattentiveness in class--'],[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Incomplete homework--'],['behavior needs to improve - plays video games in class while teacher is teaching']
599,00117709,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Andrew needs extra help both in content and time management. Tutoring is offered after school and my door is always opened to help. Please reach out to me if you have specific questions about Andrew to jmoreno@ucboe.us.-- Andrew necesita ayuda adicional tanto en el contenido como en la gestión del tiempo. Se ofrece tutoría después de la escuela y mi puerta siempre está abierta para ayudar. Comuníquese conmigo si tiene preguntas específicas sobre Andrew a jmoreno@ucboe.us.'],['']
600,00158076,['Unprepared for class--'],['Conscientious about classroom responsibilities--'],[''],['Incomplete work. A missing project- El folleto turístico.'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--'],['Conscientious about classroom responsibilities--'],[]
601,00117659,['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work. A missing project- El folleto turístico.'],[''],['Needs to stay for tutoring'],[''],['Inattentiveness in class--'],['']
602,00159255,['Conscientious about classroom responsibilities--'],['Poor test scores--'],[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Improvement noted--'],[]
603,00133260,['Incomplete homework--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Improvement noted--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['12/12/19 Javian is extremely bright, but his grade at the moment is not reflective because he did not complete the project we had recently. This ""0"" can still be brought up if he gets it done. At this point he can earn up to 50 points if it is done completely and done according to the directions. As discussed at conferences, he is a delight to teach and an insightful student.']",['Incomplete work--']
604,00117737,['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Poor class attendance--'],['Unprepared for class--'],['Poor class attendance--']
605,00118107,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor class attendance--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
606,00158389,[''],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Demonstrates outstanding effort--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
607,00117982,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Demonstrates outstanding effort--']
608,00118844,[''],[''],[''],[''],[''],[''],[''],['']
609,00117931,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--'],[''],['Demonstrates outstanding effort--'],['Incomplete work--']
610,00160328,[''],[''],['The student started in my class on 12/12/19.'],[''],[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
611,00141656,[''],[''],[''],[''],[''],[''],[''],['']
612,00117430,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Improvement noted--'],['Poor class attendance--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
613,00159756,['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[''],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
614,00146854,[''],[''],[''],[''],[''],[''],[],[]
615,00156488,"['Demonstrates above average ability, motivation and attitude in this class--']",['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
616,00132559,['Incomplete work--'],['Incomplete homework--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
617,00118160,['Poor test scores--'],['Incomplete work--'],['Incomplete homework--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[''],['']
618,00128702,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
619,00133302,['Poor test scores--'],['Conscientious about classroom responsibilities--'],['Parent conference requested--'],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']",[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
620,00124128,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Unprepared for class--'],[''],['Incomplete work--'],['']
621,00117733,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Parent conference requested--'],['Inattentiveness in class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],['']
622,00118307,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Should make up work when it is missing right away.  Ask for help if needed.'],['']
623,00117621,"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
624,00118504,['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']"
625,00116031,['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Inattentiveness in class--'],['']
626,00123709,[''],['Incomplete homework--'],['Poor test scores--'],['Demonstrates outstanding effort--'],[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--']
627,00141763,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
628,00118161,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Angel needs extra help both in content and time management. Tutoring is offered after school and my door is always opened to help. Please reach out to me if you have specific questions about Angel to jmoreno@ucboe.us.-- Angel necesita ayuda adicional tanto en el contenido como en la gestión del tiempo. Se ofrece tutoría después de la escuela y mi puerta siempre está abierta para ayudar. Comuníquese conmigo si tiene preguntas específicas sobre Angel a jmoreno@ucboe.us.'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Improvement noted--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
629,00118810,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor class attendance--']
630,00122856,"['Demonstrates above average ability, motivation and attitude in this class--']",['Unprepared for class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
631,00153625,['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']",['Conscientious about classroom responsibilities--'],[''],['Incomplete work. A missing project- El folleto turístico.'],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
632,00118109,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],['']
633,00134807,['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],[''],"['Demonstrates above average ability, motivation and attitude in this class--']",['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
634,00159005,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Excellent work, but disrupts the class too often.']"
635,00117807,['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
636,00117780,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Inattentiveness in class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
637,00117735,['Incomplete homework--'],['Poor class attendance--'],[''],[''],['Parent conference requested--'],['Unprepared for class--'],['Poor class attendance--'],['Parent conference requested--']
638,00116705,['Inattentiveness in class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
